"forms_assessment_id";"forms_number";"forms_status";"forms_template_name";"primary_record_number";"primary_record_name";"inventory_processing_activities_id";"inventory_processing_activities_name";"inventory_processing_activities_status";"forms_org_grupo_name";"description_org";"forms_name";"stage_name";"hybrid_category";"forms_uf";"assessment_risk_level_name";"inherent_risk_level_name";"tratamento_risco";"risco_inerente_numerico";"risco_residual_numerico";"mitigacao_risco";"forms_create_dt";"forms_updated_dt";"deadline";"end_date_year";"end_date_month";"end_date_day";"end_date";"worked_days";"flag_ropa_rat"
d82d0052-539e-4264-8b20-54ca7ee12a3e;2094;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2608";Atender às demandas de comunicação para o público interno;a7eae0d7-e002-45a9-8350-310f6b8e5fb8;Atender às demandas de comunicação para o público interno;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | ATENDIMENTO AO PÚBLICO INTERNO;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:26:07.147+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 13:39:34.053 -0300;6;ROPA
"1969413d-5792-4d82-8923-fecbc30b307e";2090;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2612";Gerir o cadastro de fornecedor;bc458d01-7589-402d-abcf-c5e67fee281d;Gerir o Cadastro de Fornecedor;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | CADASTRO DE FORNECEDOR/PARCEIRO;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:26:04.907+00:00";"2025-04-14T18:34:42.983Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 14:46:44.507 -0300;6;ROPA
"70c5910c-b5e7-4db3-8950-f59350a91ce4";2075;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2627";Gerir o Programa de Desenvolvimento Profissional - Graduação, Pós Graduação e Línguas Estrangeiras;d9b90e11-831b-4a14-957a-41e8c159ad1b;Gerir o Programa de Desenvolvimento Profissional - Graduação, Pós Graduação e Línguas Estrangeiras;archived;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | DESENVOLVIMENTO PROFISSIONAL;NI;"2.7 Gestão e Desenvolvimento de Pessoas";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:22:22.703+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;13;2022-12-13 14:52:56.553 -0300;7;ROPA
ab6a6e7a-c4d2-44ee-8983-28574623d965;2072;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2630";Emitir de Carta Contrato;a2303c0e-3a4f-49b3-8b59-4f181651c27c;Emitir de Carta Contrato;archived;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | ELABORAÇÃO CARTA CONTRATO;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:22:18.937+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 14:29:00.977 -0300;8;ROPA
"42ef0dbb-769c-4e3a-bbce-20f610e9ecfc";2070;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2632";Encerramento de Estágio;"87aa1b78-53fe-4f10-85e1-0d5a2883b48b";Encerramento de Estágio;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | ENCERRAMENTO DE ESTÁGIO;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:22:17.007+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;13;2022-12-13 15:03:11.337 -0300;7;ROPA
"3f48f873-0a29-4777-a057-3bc27e5980e9";2042;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2660";Ouvidoria*;NI;NI;NI;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | OUVIDORIA*;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:13:02.393+00:00";"2025-04-14T18:34:42.983Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 16:08:27.443 -0300;6;ROPA
"6e9044ab-3f04-4122-9377-3ecc911a4abc";2040;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2662";Verificar o cumprimento do procedimento estabelecido para os processos de Sindicância;"4b6b221b-bcbe-42cf-85f0-651ddf378699";Verificar o cumprimento do procedimento estabelecido para os processos de Sindicância;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | PROCESSOS DE SINDICÂNCIA;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:13:00.743+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;13;2022-12-13 14:35:00.950 -0300;7;ROPA
"1f5d18cb-bb78-452b-8f5a-1595cfc336ea";2029;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2679";Gerir Documentação de Terceirização;"35bb2ed5-7b63-4d73-95d2-ecb0d8c995e8";Gerir Documentação de Terceirização;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | TERCEIRIZAÇÃO DE MÃO DE OBRA;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:10:55.837+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 16:49:21.440 -0300;9;ROPA
"5cb26996-5d6d-4dc9-9911-6a59c622a055";2107;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2679";Gerir Documentação de Terceirização;"35bb2ed5-7b63-4d73-95d2-ecb0d8c995e8";Gerir Documentação de Terceirização;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | TERCEIRIZAÇÃO DE MÃO DE OBRA;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:27:34.003+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;9;2022-12-09 17:21:51.290 -0300;4;ROPA
"6c32049c-b804-4923-ab40-d01b59e32d65";2062;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2640";Gerir de Atestado de Saúde;"726467ec-4e72-4c9c-810d-c92a4b5ae983";Gerir de Atestado de Saúde;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | GESTÃO DE ATESTADO DE SAUDE;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:22:08.347+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;13;2022-12-13 16:24:29.650 -0300;8;ROPA
"6cf6f196-e27c-4249-93d4-3167d420fb60";2027;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2681";Gerir Ponto Eletrônico;"65ccd848-9abe-4324-af69-227bf4d4b2c4";Gerir Ponto Eletrônico;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | REGISTRO DE PONTO ELETRÔNICO;NI;"2.7 Gestão e Desenvolvimento de Pessoas";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:10:52.357+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;13;2022-12-13 17:19:11.197 -0300;8;ROPA
"3287e807-84ae-422e-9115-4d8842e8715f";2077;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2625";Desenvolver e Manter Metodologia, Produto, Serviço;"870014b1-7668-4e4f-bf89-4282c829e246";Desenvolver e Manter Metodologia, Produto, Serviço;archived;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | DESENVOLVER E MANTER METODOLOGIA/PRODUTO/SERVIÇO;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:22:24.667+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 11:07:26.347 -0300;8;ROPA
"69c3409a-907d-41b2-9a97-5ad177180aeb";2104;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2666";Gerir Rede Extensionista - Sala do Empreendedor;"8196d074-50ab-449f-8b1e-5dbcca3f6b0d";Gerir Rede Extensionista - Sala do Empreendedor;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | SALA DO EMPREENDEDOR;NI;"1.2 Gestão do Ambiente de Negócio";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:27:31.657+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 11:07:12.203 -0300;6;ROPA
"1da99d35-fa85-4d4a-b9c7-a4f1c26658db";2102;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2681";Gerir Ponto Eletrônico;"65ccd848-9abe-4324-af69-227bf4d4b2c4";Gerir Ponto Eletrônico;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | REGISTRO DE PONTO ELETRÔNICO;NI;"2.7 Gestão e Desenvolvimento de Pessoas";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:27:29.550+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 11:21:28.090 -0300;6;ROPA
"0692fcf6-213c-4ca5-a1df-967581016f6d";2088;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2614";Gerir Capacitação de Empregado;b0042b8d-2ebf-4f88-bbce-e1199e471ddd;Gerir Capacitação de Empregado;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | CAPACITAÇÃO COLABORADOR;NI;"2.7 Gestão e Desenvolvimento de Pessoas";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:26:02.867+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 15:06:28.003 -0300;6;ROPA
"06284b99-15ae-4724-9a74-16523f8ee5f3";2036;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2666";Gerir Rede Extensionista - Sala do Empreendedor;"8196d074-50ab-449f-8b1e-5dbcca3f6b0d";Gerir Rede Extensionista - Sala do Empreendedor;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | SALA DO EMPREENDEDOR;NI;"1.2 Gestão do Ambiente de Negócio";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:11:02.327+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;13;2022-12-13 09:40:14.840 -0300;7;ROPA
"34ea51c8-a936-438a-a9f6-2725598b2a75";2054;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2648";Gestão de Transporte;f10f73dd-a216-4673-a670-3bb42ab766cc;Gestão de Transporte;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | GESTÃO DE TRANSPORTE;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:13:15.247+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 16:34:35.287 -0300;9;ROPA
dc352be5-a6f8-423d-ac79-1d7fa527837c;2051;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2651";Solicitar criação de acessos aos sistemas padrões;"5777a6fb-7f51-439d-9b98-d5a13aa9dc56";Solicitar criação de acessos aos sistemas padrões;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | INFORMAR ACESSOS A SISTEMAS;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:13:10.930+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;13;2022-12-13 16:49:21.207 -0300;8;ROPA
"00399eb9-f0d4-46da-be03-fb132a628b21";2038;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2664";Gerir Rede de Agentes - Programa SENSE;d3598110-92aa-4d11-9c0d-b6b9f613f662;Gerir Rede de Agentes - Programa SENSE;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | PROGRAMA SENSE - SEBRAE NA SUA EMPRESA;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:11:04.077+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;13;2022-12-13 09:24:02.610 -0300;7;ROPA
b4aaffa8-57da-40ee-9879-a7947e110d45;2064;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2638";Dar suporte às Aplicações Internas;e8efd569-1995-4d1c-b3ee-9bf90c1b0834;Dar suporte às Aplicações Internas;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | GESTÃO DAS APLICAÇÕES;NI;"2.2 Gestão Estratégica";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:22:10.530+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;13;2022-12-13 18:56:45.317 -0300;8;ROPA
d282590b-90f8-444f-bba6-998a614b83e8;2108;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2684";Validação e contabilização da folha de pagamento;cf6f4ff2-595e-4b1a-aefd-e2aed5ec3669;Validação e Contabilização da Folha de Pagamento;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | VALIDAÇÃO E CONTABILIZAÇÃO DA FOLHA DE PAGAMENTO;NI;"2.7 Gestão e Desenvolvimento de Pessoas";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:27:34.643+00:00";"2025-04-14T18:34:42.983Z";2022-12-09 00:00:00.000 -0300;2022;12;7;2022-12-07 08:47:19.263 -0300;1;ROPA
a18263f8-6c1e-4036-b72b-840a63eecda0;2091;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2611";Avaliar perfil de Instagram;fba0e993-1253-4083-af8a-695482e8e468;Avaliar perfil de Instagram;archived;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | AVALIAR PERFIL DE INSTAGRAM;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:26:05.603+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 14:05:37.680 -0300;6;ROPA
"0103a559-2624-4526-a61f-e586aff65493";2082;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2620";Gerir Consultoria Online;ecd5f32a-5360-4017-a479-cfccef382ce2;Gerir Consultoria Online;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | CONSULTORIA ONLINE;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:25:56.710+00:00";"2025-04-14T18:34:42.983Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 15:35:59.637 -0300;6;ROPA
eec3bc4e-8277-4e0b-b364-7631489f39dc;2056;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2646";Gerir equipamentos (endpoints) de Tecnologia da Informação;a9313622-94f2-4cce-a13e-719d71764944;Gerir equipamentos (endpoints) de Tecnologia da Informação;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | GESTÃO DE INFRAESTRUTURA (GERENCIAMENTO DE ATIVOS DE REDES, AQUISIÇÕES);NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:13:16.670+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 09:56:46.317 -0300;8;ROPA
"03bf10e0-2ed1-42ac-a66b-079f92d08825";2024;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2684";Validação e contabilização da folha de pagamento;cf6f4ff2-595e-4b1a-aefd-e2aed5ec3669;Validação e Contabilização da Folha de Pagamento;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | VALIDAÇÃO E CONTABILIZAÇÃO DA FOLHA DE PAGAMENTO;NI;"2.7 Gestão e Desenvolvimento de Pessoas";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:10:46.220+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 16:18:28.167 -0300;9;ROPA
b3b85973-25cb-419b-84d6-ccb8fb473577;2099;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2601";Aquisição de passagem aérea/terrestre e hospedagem;NI;NI;NI;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | AQUISIÇÃO DE PASSAGEM AÉREA/TERRESTRE E HOSPEDAGEM;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:26:10.350+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 12:34:28.547 -0300;6;ROPA
"6cfc1a04-5e13-4be6-ad30-d7a0c5d69fdf";2078;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2624";Análisar documentação de empresas candidatas ao Edital de Credenciamento do SEBRAE GO;"6486fa7d-7a65-4c3c-b49e-9d4a626b3b2c";Análisar documentação de empresas candidatas ao Edital de Credenciamento do SEBRAE GO;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | CREDENCIAMENTO;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:22:25.213+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 12:18:37.780 -0300;8;ROPA
d46f6a93-ff55-43fc-8227-81be600e0391;2034;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2668";Programa Inova DIGITAL;NI;NI;NI;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | PROGRAMA INOVA DIGITAL;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:11:00.343+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 17:00:04.957 -0300;9;ROPA
f0ba9b18-ec12-4333-ab1f-18865566afcd;2106;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2671";SEBRAE no campo;NI;NI;NI;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | SEBRAE NO CAMPO;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:27:33.163+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 09:27:12.210 -0300;6;ROPA
"2fcfb666-c752-42af-92ba-b69375b4c38c";2095;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2607";Elaborar cases de sucesso para campanhas publicitárias e produção de material jornalístico;"010e6183-0c79-4ec3-90b2-13b9677dab9a";Elaborar cases de sucesso para campanhas publicitárias e produção de material jornalístico;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | ATENDIMENTO AO PUBLICO EXTERNO;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:26:07.690+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 13:32:22.890 -0300;6;ROPA
"29e64d14-863f-43da-aaca-bdfaa260eec5";2061;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2641";Gestão de Contratos;"6af062b3-90a7-4f94-ac90-ec830ac8ba8e";Gestão de Contratos;archived;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | GESTÃO DE CONTRATOS;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:22:07.427+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;13;2022-12-13 19:03:53.197 -0300;8;ROPA
"0686ff35-bab4-4e3c-b856-65c40fb4973e";2050;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2652";Lançamento a capacitação para Eventos;NI;NI;NI;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | LANÇAMENTO A CAPACITAÇÃO PARA EVENTOS;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:13:09.897+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 17:24:10.463 -0300;9;ROPA
"70418dc2-0140-4753-8261-48d82a8ac8e3";2041;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2661";gerir Políticas Públicas;a8c647e1-2557-4747-a9b6-ee3b129828c6;Gerir Políticas Públicas;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | POLÍTICAS PÚBLICAS;NI;"2.4 Gestão de Tecnologia";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:13:01.557+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 16:13:13.640 -0300;7;ROPA
cc1c0f12-4b8a-4933-a115-d1c48b386554;2037;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2665";Gerir SAC- Serviço de Atendimento ao Consumidor;"10943f19-6f3c-4e3e-bd4a-4b0487cae6f0";Gerir SAC- Serviço de Atendimento ao Consumidor;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | SAC- SERVIÇO DE ATENDIMENTO AO CONSUMIDOR;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:11:03.193+00:00";"2025-04-14T18:34:42.983Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 15:47:09.380 -0300;6;ROPA
"4af12572-5a9b-42e1-81eb-2bc688a5bd69";2097;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2605";Requisitar compra junto aos contratos geridos pela UAD - Aquisições;"9dcc5018-bff2-4485-865d-cb49c157ecee";Requisitar compra junto aos contratos geridos pela UAD - Aquisições;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | AQUISIÇÃO POR CONTRATOS EXISTENTES;NI;"1.1 Gestão do Relacionamento com o Cliente";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:26:08.960+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 13:15:33.187 -0300;6;ROPA
"9dc815df-defd-40b6-8af6-d150f5757a65";2063;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2639";Gerir Atestado de Saúde Ocupacional;d80544b8-fc54-468f-8649-c6eefa7a24ff;Gerir Atestado de Saúde Ocupacional;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | GESTÃO DE ASO;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:22:09.030+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;13;2022-12-13 15:16:19.840 -0300;7;ROPA
"2f6ce97f-0cc3-4304-9945-7d23056ea61a";2053;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2649";Gerir o Office 365 (O365);"4f1dab7f-88d0-40e2-8227-3bc7eb73502b";Gerir o Office 365 (O365);active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | GESTÃO OFICE 365 (O365);NI;"2.2 Gestão Estratégica";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:13:14.250+00:00";"2025-04-14T18:34:42.983Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 10:00:55.463 -0300;8;ROPA
"6ab0175b-0552-4ebc-8b0e-ea85dafa6891";2025;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2683";Pagamento de Fornecedores;"5dd2f954-c989-428d-b681-45cce8053a90";Pagamento de Fornecedores;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | PAGAMENTO DE FORNECEDORES;NI;"2.5 Gestão Financeira; Contábil e Orçamentária";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:10:48.297+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 16:06:50.643 -0300;8;ROPA
ab2de2fd-61d1-4f15-8061-73c711779c93;2089;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2613";Cadastrar prestação de contas para pagamento;"93339e4d-d40d-4f9b-9091-1976ac797346";Cadastrar prestação de contas para pagamento;archived;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | CADASTRO DE PRESTAÇÃO DE CONTAS PARA PAGAMENTO;NI;"2.1 Governança";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:26:04.247+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;12;2022-12-12 14:55:26.543 -0300;6;ROPA
e882bc88-d8a0-48fa-9c4b-d77b43398a38;2079;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2623";Prestar Contas Financeira de Convênios;b1fcd3f5-c2d9-4ed8-96b2-279d6ac49a8a;Prestar Contas Financeira de Convênios;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | CONVÊNIOS;NI;"2.9 Gestão de Parcerias";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:22:25.920+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 16:40:55.250 -0300;9;ROPA
c0e1e52d-0411-46be-8482-8f0251438623;2060;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2642";Gerir Cadastro de Empresas Credenciadas;"05e7301d-319e-4828-a80b-0d613b9d1b15";Gerir Cadastro de Empresas Credenciadas;active;SEBRAE;Sebrae Goiás;ATUALIZAR ATIVIDADE | GESTÃO DE CREDENCIAMENTO;NI;"1.3 Gestão de Soluções";GO;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-12-05T19:22:06.563+00:00";"2025-04-14T18:34:42.953Z";2022-12-09 00:00:00.000 -0300;2022;12;14;2022-12-14 14:21:22.257 -0300;8;ROPA
